campaign,channel,content_id,createdAt,id,lastModifiedAt,medium,source,statusName,user_id
"","",,1577318400,5e29bfd9df1979b3d87f044b,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29bfd9df1979b3d87f045f,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29bfdadf1979b3d87f0477,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29bfdadf1979b3d87f0486,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29bfdbdf1979b3d87f049f,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29bfdbdf1979b3d87f04ce,,"","",L2G,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29bfdcdf1979b3d87f04eb,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29bfdcdf1979b3d87f04f3,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29bfdcdf1979b3d87f04f8,1593073639,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29bfdcdf1979b3d87f04ff,,"","",L4A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1574121600,5e29bfdcdf1979b3d87f0505,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29bfdddf1979b3d87f0514,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29bfdddf1979b3d87f051a,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29bfebdf1979b3d87f0839,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29bfebdf1979b3d87f083f,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29bfefdf1979b3d87f0931,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573603200,5e29bff2df1979b3d87f09c3,,"","",L3D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573257600,5e29bff2df1979b3d87f09ca,1585304439,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29bff2df1979b3d87f09d0,,"","",L3D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29bff8df1979b3d87f0b43,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29bff8df1979b3d87f0b49,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1551484800,5e29bff9df1979b3d87f0b55,1582686946,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1574985600,5e29bff9df1979b3d87f0b5a,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29bff9df1979b3d87f0b61,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572307200,5e29bff9df1979b3d87f0b67,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29bff9df1979b3d87f0b6c,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29bff9df1979b3d87f0b72,,"","",L1B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c000df1979b3d87f0ce6,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c003df1979b3d87f0da9,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578787200,5e29c003df1979b3d87f0daf,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c003df1979b3d87f0db4,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575072000,5e29c029df1979b3d87f15ee,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c029df1979b3d87f15f5,1585220642,"","",L2E,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575072000,5e29c029df1979b3d87f1604,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c02adf1979b3d87f1622,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c02adf1979b3d87f1628,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c02adf1979b3d87f162d,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572307200,5e29c02adf1979b3d87f163b,1586836358,"","",L2F,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c043df1979b3d87f1bfa,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c043df1979b3d87f1c01,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c044df1979b3d87f1c08,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c049df1979b3d87f1d5b,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c049df1979b3d87f1d62,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570492800,5e29c04ddf1979b3d87f1e6b,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570579200,5e29c04edf1979b3d87f1e7f,1592910774,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c058df1979b3d87f20ca,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29c059df1979b3d87f20d5,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1574899200,5e29c05fdf1979b3d87f2251,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c062df1979b3d87f22db,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c066df1979b3d87f23c3,,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c087df1979b3d87f2ad4,,"","",L3D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c088df1979b3d87f2ae7,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c088df1979b3d87f2aed,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c089df1979b3d87f2b22,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c089df1979b3d87f2b28,,"","",L1B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c089df1979b3d87f2b2e,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572307200,5e29c08adf1979b3d87f2b42,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c08adf1979b3d87f2b48,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c08adf1979b3d87f2b4e,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572393600,5e29c08adf1979b3d87f2b55,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572393600,5e29c08adf1979b3d87f2b5b,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c0a1df1979b3d87f3021,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c0a1df1979b3d87f3028,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c0a7df1979b3d87f31a0,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c0a7df1979b3d87f31a7,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578614400,5e29c0abdf1979b3d87f3292,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c0acdf1979b3d87f32b5,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c0acdf1979b3d87f32ba,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c0b8df1979b3d87f3538,,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c0b8df1979b3d87f353e,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575676800,5e29c0b8df1979b3d87f354a,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c0b9df1979b3d87f3556,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572220800,5e29c0b9df1979b3d87f355c,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c0d1df1979b3d87f3a74,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29c0d3df1979b3d87f3afb,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c0d4df1979b3d87f3b1e,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c0dddf1979b3d87f3d0d,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c0dddf1979b3d87f3d18,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c0dddf1979b3d87f3d23,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c0dedf1979b3d87f3d2a,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c0dedf1979b3d87f3d30,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c0dedf1979b3d87f3d38,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c0dedf1979b3d87f3d3e,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c0e4df1979b3d87f3e74,,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c0f1df1979b3d87f412a,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c0f9df1979b3d87f4307,1592910774,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c0fadf1979b3d87f432d,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578614400,5e29c0fadf1979b3d87f4337,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29c0fadf1979b3d87f433c,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c0fbdf1979b3d87f4343,,"","",L2G,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c0fbdf1979b3d87f4349,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c0fbdf1979b3d87f4350,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1577491200,5e29c0fbdf1979b3d87f4355,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c102df1979b3d87f44d5,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c102df1979b3d87f44dc,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c102df1979b3d87f44e2,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572652800,5e29c109df1979b3d87f4666,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c109df1979b3d87f4671,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570492800,5e29c109df1979b3d87f4678,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c10adf1979b3d87f467e,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c10fdf1979b3d87f478d,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575676800,5e29c10fdf1979b3d87f4793,,"","",L1B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c114df1979b3d87f48aa,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c119df1979b3d87f49bf,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c11cdf1979b3d87f4a58,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c129df1979b3d87f4d1f,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573689600,5e29c12adf1979b3d87f4d2d,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c12cdf1979b3d87f4dcd,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c12edf1979b3d87f4e2d,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c13fdf1979b3d87f5198,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c13fdf1979b3d87f519e,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c13fdf1979b3d87f51a9,,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c140df1979b3d87f51cc,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c140df1979b3d87f51d2,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c140df1979b3d87f51dd,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c146df1979b3d87f530a,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c149df1979b3d87f53b3,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578528000,5e29c14cdf1979b3d87f545c,1594885828,"","",L5A,dhnVoNGYrvdDrIYiRM0qMVmNjbF3
"","",,1570492800,5e29c152df1979b3d87f5579,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c152df1979b3d87f557f,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572652800,5e29c157df1979b3d87f568e,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c161df1979b3d87f58c8,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c161df1979b3d87f58d3,,"","",L1B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c169df1979b3d87f5a61,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c171df1979b3d87f5c28,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c171df1979b3d87f5c3b,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c178df1979b3d87f5dbd,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c17adf1979b3d87f5e2c,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1574380800,5e29c17cdf1979b3d87f5e91,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c17ddf1979b3d87f5edf,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570492800,5e29c17fdf1979b3d87f5f39,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570492800,5e29c17fdf1979b3d87f5f3e,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c182df1979b3d87f5fbb,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c182df1979b3d87f5fc1,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c182df1979b3d87f5fec,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1562025600,5e29c183df1979b3d87f6010,1594716478,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c18edf1979b3d87f623c,,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c18edf1979b3d87f6242,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c193df1979b3d87f635c,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c196df1979b3d87f63f4,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c197df1979b3d87f640c,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c19bdf1979b3d87f64fe,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1574899200,5e29c19edf1979b3d87f6595,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c1a0df1979b3d87f660b,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c1a0df1979b3d87f6612,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c1a1df1979b3d87f6647,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575072000,5e29c1a5df1979b3d87f6738,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575072000,5e29c1a5df1979b3d87f6742,,"","",L4A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c1a6df1979b3d87f6748,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c1a7df1979b3d87f67a0,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c1a8df1979b3d87f67cf,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29c1a8df1979b3d87f67d4,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c1addf1979b3d87f68be,,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570492800,5e29c1addf1979b3d87f68c8,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29c1addf1979b3d87f68cd,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570579200,5e29c1addf1979b3d87f68d3,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570579200,5e29c1addf1979b3d87f68d8,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570579200,5e29c1b0df1979b3d87f696d,,"","",L4A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c1b0df1979b3d87f6974,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1574380800,5e29c1b8df1979b3d87f6b1c,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c1b8df1979b3d87f6b2a,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572998400,5e29c1b8df1979b3d87f6b35,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c1badf1979b3d87f6ba9,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c1c4df1979b3d87f6d9f,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c1ccdf1979b3d87f6f3b,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1561939200,5e29c1ccdf1979b3d87f6f41,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c1ccdf1979b3d87f6f47,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c1ccdf1979b3d87f6f52,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c1ccdf1979b3d87f6f59,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c1cddf1979b3d87f6f65,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c1cedf1979b3d87f6fb8,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1577491200,5e29c1cfdf1979b3d87f6ff0,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c1dbdf1979b3d87f7267,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c1dbdf1979b3d87f726c,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c1e8df1979b3d87f7508,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c1f5df1979b3d87f77b9,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1578096000,5e29c1f5df1979b3d87f77c9,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1574985600,5e29c1ffdf1979b3d87f79be,,"","",L2F,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c202df1979b3d87f7a6e,,"","",L1A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c20edf1979b3d87f7ce3,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c20edf1979b3d87f7cfa,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1572220800,5e29c20edf1979b3d87f7d00,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573516800,5e29c212df1979b3d87f7dcc,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1573603200,5e29c212df1979b3d87f7dd7,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1564617600,5e29c212df1979b3d87f7ddc,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1575331200,5e29c215df1979b3d87f7e5d,,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c215df1979b3d87f7e63,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1556668800,5e29c215df1979b3d87f7e6b,,"","",L3A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c215df1979b3d87f7e71,,"","",L1C,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1570579200,5e29c217df1979b3d87f7ee1,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c22edf1979b3d87f8380,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1577318400,5e29c22edf1979b3d87f838b,1582686976,"","",L2D,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1577318400,5e29c22fdf1979b3d87f83a7,,"","",L0B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c22fdf1979b3d87f83ad,,"","",L0A,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1554076800,5e29c22fdf1979b3d87f83b3,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c230df1979b3d87f83b9,,"","",L3B,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1569974400,5e29c23ddf1979b3d87f867b,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
"","",,1559347200,5e29c266df1979b3d87f8ee7,,"","",L2X,zjXCdnXCyTdCGg9H3gPJje8pBCn1
